,image,cat,cow,dog,horse,sheep,bounds_x,bounds_y,bounds_width,bounds_height,L_eye_v,L_eye_x,L_eye_y,R_eye_v,R_eye_x,R_eye_y,L_ear_v,L_ear_x,L_ear_y,R_ear_v,R_ear_x,R_ear_y,Nose_v,Nose_x,Nose_y,Throat_v,Throat_x,Throat_y,Tail_v,Tail_x,Tail_y,withers_v,withers_x,withers_y,L_F_elbow_v,L_F_elbow_x,L_F_elbow_y,R_F_elbow_v,R_F_elbow_x,R_F_elbow_y,L_B_elbow_v,L_B_elbow_x,L_B_elbow_y,R_B_elbow_v,R_B_elbow_x,R_B_elbow_y,L_F_knee_v,L_F_knee_x,L_F_knee_y,R_F_knee_v,R_F_knee_x,R_F_knee_y,L_B_knee_v,L_B_knee_x,L_B_knee_y,R_B_knee_v,R_B_knee_x,R_B_knee_y,L_F_paw_v,L_F_paw_x,L_F_paw_y,R_F_paw_v,R_F_paw_x,R_F_paw_y,L_B_paw_v,L_B_paw_x,L_B_paw_y,R_B_paw_v,R_B_paw_x,R_B_paw_y,nothing,stand,sit,lie,go,run
2765,856.jpeg,0,0,0,0,1,0.08224164309601817,0.01090282920771454,0.9020697449110493,0.9555814188996864,0,0.0,0.0,1,0.9033859525870204,0.12127035797955452,0,0.0,0.0,1,0.8431942035178729,0.11866872241481996,1,0.977086449514698,0.23256544002344576,1,0.8057054354451848,0.33584779458180414,1,0.19174117597454723,0.3636298275656287,1,0.6369865117265775,0.17173041116199692,0,0.0,0.0,1,0.6489850852576905,0.5157432413021634,0,0.0,0.0,1,0.2526249396265889,0.5793010225090515,1,0.5999133311542991,0.7215650879629572,1,0.6685942695446965,0.6979854704265688,1,0.3224326511475871,0.7769674423239626,1,0.13866553355296493,0.7782157019975507,1,0.5279735530080724,0.8536266410122365,1,0.6704177364134583,0.8301804153391192,1,0.38636389438388774,0.8873749603761993,1,0.10667288752365145,0.935897611206096,0,0,0,0,1,0
2766,877.jpeg,0,0,0,0,1,0.15782077903889716,0.11130224885858453,0.6492387908136649,0.7074231440126609,1,0.7251694272792298,0.2253079488453932,1,0.627484794258134,0.21492265833117355,1,0.7400119835877856,0.18292873027107648,1,0.6074454226643557,0.1785431614168205,1,0.6755960418074913,0.2829037863571287,1,0.6474706851248182,0.3729382267283385,1,0.25042902322752203,0.19600947782400982,1,0.5596940791060774,0.1904423461513371,0,0.0,0.0,1,0.5188952946007573,0.39722816351885587,0,0.0,0.0,1,0.35463007879310354,0.3658779064332955,1,0.5102170878665213,0.5541036051049136,1,0.5818478878801938,0.5639727922362211,1,0.20956977076712893,0.5107287980129905,1,0.2671506377625293,0.5410094117008171,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0
2767,893.jpeg,0,0,0,0,1,0.12125029102170713,0.07781322000928975,0.6400742164352033,0.8634819228752237,1,0.6794369940845825,0.17832921869980284,0,0.0,0.0,1,0.709271288069461,0.14471114736284574,1,0.5829691430151261,0.1308787033165529,1,0.6050885305832543,0.2827570056539073,1,0.6728065541473293,0.3822152354654534,1,0.1846300147277694,0.2506789179907051,1,0.5511136169849725,0.2096720785511198,0,0.0,0.0,1,0.549251799104089,0.4857260148152411,0,0.0,0.0,1,0.2490451746628053,0.5524851077794137,1,0.527674367229077,0.6993366828430883,1,0.5956945715641487,0.7341031673076038,1,0.27881743260553715,0.702927250992407,1,0.20743487722185286,0.7024893459945739,1,0.49814067698094106,0.8226107265946825,1,0.5969295808242092,0.8741749812375765,1,0.36543882245854664,0.8395579204748655,1,0.22477983352756603,0.8574497106034801,0,0,0,0,1,0
2768,894.jpeg,0,0,0,0,1,0.31564475135643527,0.23150664040944158,0.3981264365775873,0.5698645660248428,0,0.0,0.0,1,0.6729871990639541,0.314575839126799,1,0.6237176310481706,0.24947631706267664,1,0.6373257580146067,0.28465129432101605,1,0.7160125342336775,0.3692015482837408,1,0.6303091184543876,0.44609626401952357,1,0.34809047161517065,0.3956018772659433,1,0.5418767575379685,0.3629502628783702,0,0.0,0.0,1,0.5433446514351046,0.5094597407247677,0,0.0,0.0,1,0.40128897069223457,0.5239466305854936,1,0.5940211273466982,0.6361300212971713,1,0.5414103871499321,0.6515559951715186,0,0.0,0.0,1,0.36480528950606333,0.6414588379284895,1,0.5900748673883589,0.7354494984607014,1,0.516692347866391,0.7556732322482963,1,0.3369507494551861,0.6879202706310767,1,0.3947867192247608,0.7519902939585259,0,0,0,0,1,0
2769,898.jpeg,0,0,0,0,1,0.3872148628140011,0.18670124372676727,0.38027783252466657,0.5839022468879639,1,0.6913640124734236,0.2873369044898391,1,0.6095199053496606,0.2831337040880769,1,0.7072740812045473,0.2552760287115063,1,0.5917671314819231,0.25661503236088284,1,0.6501078568145414,0.3593362750439024,1,0.6395094013996868,0.45879063300002776,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.5313551321449642,0.4589865949457595,0,0.0,0.0,1,0.43901256004175687,0.49749138971689466,1,0.6555413811593761,0.608832337515694,1,0.5572016372477825,0.6237935249881138,1,0.48034019554441715,0.5175969938809794,1,0.4125727444610699,0.5415769892361417,1,0.6603415972744026,0.7156665313648121,1,0.5448160468602472,0.7016076446831273,1,0.4920227043318651,0.6481776687330018,1,0.44167280211751964,0.6905569982405286,0,0,0,0,1,0
2770,908.jpeg,0,0,0,0,1,0.16046927252745385,0.397192191816657,0.5332848266118227,0.4830448858782823,0,0.0,0.0,1,0.6723444151587181,0.5848101577652993,0,0.0,0.0,1,0.666351876466646,0.5540022917423035,1,0.6891813481712032,0.6781772300749739,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.523087683440613,0.6578116418145559,0,0.0,0.0,1,0.2744821189987116,0.6340487437806205,1,0.44661834333208583,0.7620985697261793,1,0.5168916904720818,0.7739598908881333,1,0.2501931133802819,0.7655099587461249,1,0.1921668004862069,0.7384057998029239,1,0.409168886182901,0.835120870459079,1,0.5137653142055525,0.850658329168623,1,0.2823217892785242,0.852118911270963,1,0.18087630731773044,0.8486805252569612,0,0,0,0,1,0
2771,911.jpeg,0,0,0,0,1,0.46264074893196283,0.23548568537253828,0.32868643921137475,0.4251749271998189,1,0.5650319500352456,0.3162168963795129,1,0.5181784078933389,0.31054142554720454,1,0.578363869362482,0.2872629041492671,1,0.509075372447773,0.2837927902186527,1,0.5385744552884206,0.35703203251538873,1,0.5558986492453671,0.4459574722946345,0,0.0,0.0,1,0.5915545091878534,0.3123583828665747,1,0.6375206136318836,0.45591675711877233,0,0.0,0.0,1,0.7364672404245992,0.4113948228812657,0,0.0,0.0,1,0.6426408031528777,0.5490383645040061,1,0.5880002938946065,0.5490022497929876,1,0.7775984847219259,0.5273505619413842,1,0.7038735790510425,0.5151126293681487,1,0.6681656748843998,0.6160838667959586,1,0.5869522992421973,0.6174882240911509,1,0.7846725065874911,0.5813254221747832,1,0.6923073303710378,0.5858854832001732,0,0,0,0,1,0
2772,919.jpeg,0,0,0,0,1,0.2397701409660884,0.21548223233986388,0.5564539209264543,0.6911051829687196,1,0.3705194797867519,0.2748527252752145,1,0.2985361684247146,0.2731311069053508,1,0.3905877177016047,0.25772404936204696,1,0.291307220793315,0.2532769280111471,1,0.32887702100266003,0.3459136600641117,1,0.34878666071902814,0.4869358834077765,1,0.7424101667908702,0.34798703615755827,1,0.4636282536468746,0.3294559360765038,1,0.49625434285944425,0.5549189584017922,0,0.0,0.0,1,0.7298428771211293,0.589185959774573,0,0.0,0.0,1,0.46415556872466274,0.7629294974142049,0,0.0,0.0,1,0.7780924287094639,0.7211980421161003,1,0.6662343670723062,0.7371869673671602,1,0.45667811550284365,0.9123106003890249,1,0.4947789321169327,0.8714862468385648,1,0.7591194374177505,0.8875242738528287,1,0.6329070761108574,0.8577703657934197,0,0,0,0,1,0
2773,928.jpeg,0,0,0,0,1,0.23707357329948955,0.14420993951838215,0.5655996112255158,0.665015483775301,0,0.0,0.0,1,0.7591071936384308,0.3919079606260998,0,0.0,0.0,1,0.7290499265408686,0.3336984862395849,1,0.8045822648646526,0.46826152237196045,1,0.6426176540766068,0.507821133421395,0,0.0,0.0,1,0.5770470404527416,0.27183368243804157,0,0.0,0.0,1,0.490616252082726,0.5401203842877659,0,0.0,0.0,1,0.2738725542137357,0.44944397755290355,1,0.5719022114741517,0.6898494643284944,1,0.4996247102115297,0.6916542273513979,0,0.0,0.0,1,0.31813296718944983,0.5508775845657808,1,0.568886490193611,0.77757820343781,1,0.4771375301567879,0.7496132008606464,0,0.0,0.0,1,0.34080965141470665,0.6971365797665284,0,0,0,0,1,0
2774,935.jpeg,0,0,0,0,1,0.15085325206672304,0.157846397548624,0.59249770705041,0.617084317226654,1,0.27921690881397115,0.24111437296026908,1,0.2217091739390121,0.2431037882853571,1,0.30427890940764446,0.23274536202539647,1,0.19580452804446066,0.23081170633122922,1,0.25423565302491524,0.3302856525747314,1,0.276005352906608,0.42729900971212764,1,0.69862690004015,0.2594696816612302,1,0.35265027832486345,0.26214262231821045,1,0.38093472702071574,0.46850531062290324,0,0.0,0.0,1,0.6280894163483444,0.45348410732759364,0,0.0,0.0,1,0.3632960346026908,0.6193799098011741,1,0.4303863129905947,0.5956143515421268,1,0.690254973137597,0.5588375450629958,1,0.6260087378582591,0.5643845479790027,1,0.352689097057258,0.7334385906774241,1,0.45333575162370243,0.7030454463457864,1,0.6805970463609252,0.7038920028282551,1,0.6070264049647708,0.6850194281872269,0,0,0,0,1,0
2775,936.jpeg,0,0,0,0,1,0.26027117487348733,0.24328914136138677,0.28116583764581826,0.4750985973140724,1,0.46802842553667456,0.35373629231684417,1,0.40073194350246677,0.3720412973439877,1,0.47764661223151883,0.30668406078468735,1,0.37776575126750367,0.3286680271390069,1,0.4449006138431222,0.4300290027129246,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.402951186748771,0.5114423778554174,0,0.0,0.0,1,0.29221226860953237,0.3778271685625013,1,0.45000580525540873,0.5543243185772821,1,0.4328286349613235,0.6027645363547192,0,0.0,0.0,1,0.2793448213306742,0.43452751712084564,1,0.4532280688789214,0.5855801840024413,1,0.4492415837770165,0.6746863159361728,0,0.0,0.0,1,0.2819846922139141,0.4860114137065385,0,0,0,0,1,0
2776,952.jpeg,0,0,0,0,1,0.1472085895767739,0.575027743711639,0.45668723638430664,0.2969771511978107,0,0.0,0.0,1,0.5661984122972435,0.6348854884083516,0,0.0,0.0,1,0.5332229107029771,0.6138411850259956,1,0.6033077347587982,0.6907444343529323,1,0.5124475148493847,0.7190690271395905,1,0.19309298935796804,0.6512445321791424,1,0.4288293206007777,0.6134142674019292,0,0.0,0.0,1,0.3939753759214905,0.7415287760774539,0,0.0,0.0,1,0.2412496775349577,0.7327571924149788,0,0.0,0.0,1,0.40531764144154864,0.8037277478798682,1,0.21727983740799564,0.8261385740819277,1,0.2559040425772554,0.8037564626036877,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0
2777,953.jpeg,0,0,0,0,1,0.16904387676593186,0.0024968695763955507,0.8294307437588486,0.9928688516632657,1,0.6472307783727029,0.27164140237706064,1,0.4080875839141275,0.2474118126784417,1,0.6923070391808867,0.26949727699072673,1,0.3745134019835635,0.24135707717236912,1,0.5047292905701436,0.44928352157818374,1,0.5251941655591876,0.6761548927234955,0,0.0,0.0,0,0.0,0.0,1,0.8224153653066039,0.7922671094311086,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.7001565303140671,0.9636445756598994,1,0.5935382889846252,0.9348137000827588,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,0
2778,956.jpeg,0,0,0,0,1,0.2002504225624002,0.22689323530591404,0.569676290217198,0.5163652164613759,0,0.0,0.0,1,0.7168740896334951,0.276519428372632,1,0.6587579328858313,0.2508437340244718,1,0.6865994911444241,0.27240001414955844,1,0.763278863956206,0.34626858927899606,1,0.6489135519778741,0.4131029187616436,1,0.30495296470974353,0.3048494651117786,1,0.5764184011325202,0.30018770148544704,0,0.0,0.0,1,0.5731940216441418,0.5024422483991362,1,0.28571668810515266,0.4947128776659159,1,0.3475266385992022,0.4975389900502085,1,0.5172329702917604,0.6101867388369885,1,0.6253522168523189,0.5907847498234128,1,0.24374760469903803,0.585504155472492,1,0.31335028703003276,0.6043893362716591,1,0.495309073312136,0.7003129805373803,1,0.63391401244989,0.705744454135045,1,0.21244384711834596,0.7051416364944133,1,0.3422741101453843,0.7147110825995776,0,0,0,0,1,0
2779,965.jpeg,0,0,0,0,1,0.21765398792946108,0.24020352594973232,0.6597748963787411,0.6574072452755971,1,0.8170927304669002,0.4131560875178571,1,0.6997424677446084,0.41627961887383147,1,0.8276788871698935,0.3747559642876728,1,0.6733570505224836,0.3866135257329795,1,0.7724262438449636,0.5092914559457774,1,0.6792275510310241,0.6441366494558874,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.531072061696933,0.6214125131079359,0,0.0,0.0,1,0.28581381475460044,0.5529346987717964,1,0.6716943697636797,0.7754782449213916,1,0.5535478360350428,0.7905327644199146,1,0.35329542667693814,0.6704607614231565,1,0.2698896524282679,0.6894248743145289,1,0.6598043693713466,0.8636311213040917,0,0.0,0.0,1,0.37099023489955135,0.7689592150244885,1,0.2704949174839375,0.789808890722082,0,0,0,0,1,0
2780,019.jpeg,1,0,0,0,0,0.06456259853300371,0.06920191450780828,0.8790056753902689,0.7817250447619754,1,0.19964147039886956,0.3286182544653706,1,0.1307224404778784,0.3208710188209807,1,0.24188049791642469,0.18684855670825762,1,0.10566842292271887,0.17555110228479806,1,0.159662121489276,0.3568535026579251,1,0.2070827066671555,0.4406847996297898,1,0.7368087655114848,0.16228373543874441,1,0.3173825992221861,0.16701110333180116,1,0.341024205923015,0.521053745218988,1,0.22790502886984473,0.568678179826329,1,0.6727116218182412,0.4211530569232006,0,0.0,0.0,1,0.35664549098363785,0.6872180789828143,1,0.2614824924816167,0.6908316410975062,1,0.742941411051198,0.5762407609947033,1,0.6176350633069116,0.608158455824831,1,0.3449818824723538,0.820155598686143,1,0.2429541022308205,0.8175837989402797,1,0.7140767259127346,0.7268744731669377,1,0.5839202894648928,0.770731352714711,0,0,0,0,1,0
2781,029.jpeg,1,0,0,0,0,0.32870491738394725,0.01095166985046302,0.34560122043496494,0.962823905863222,1,0.46519659040541106,0.2359646578506596,1,0.40271999807872483,0.2303388837929568,1,0.4855579756939,0.0764011369425345,1,0.36060864668122694,0.08905587086742449,1,0.4219970324241689,0.2992383514477719,1,0.453010632641746,0.3429255683981059,1,0.628866308021246,0.14694703679583324,0,0.0,0.0,1,0.5806012438433836,0.5317284031852859,1,0.4628346486539209,0.5701464582486561,0,0.0,0.0,0,0.0,0.0,1,0.5975362375221708,0.7076513890963937,1,0.49199785756072617,0.7669643429548426,0,0.0,0.0,0,0.0,0.0,1,0.5837655277692778,0.8831917563642446,1,0.4674421486708059,0.9266226071375808,0,0.0,0.0,1,0.5588218303212885,0.8227729297058124,0,0,0,0,1,0
2782,044.jpeg,1,0,0,0,0,0.12424792765997486,0.1158540459443142,0.6948136187500462,0.720795126246451,1,0.5733173567806135,0.3890612858592474,1,0.40027058384050046,0.3868635413249443,1,0.7099645582437871,0.21528286183107573,1,0.3214616256308848,0.17707877674671743,1,0.4776034437508475,0.4928773259906106,1,0.49245938457584,0.5741663497761941,0,0.0,0.0,0,0.0,0.0,1,0.7152750257999957,0.6039862826805252,1,0.31391028915327573,0.5647487952344957,0,0.0,0.0,0,0.0,0.0,1,0.6500877548103967,0.6768598054496582,1,0.3383298704143545,0.6483754724232099,0,0.0,0.0,0,0.0,0.0,1,0.628259024573395,0.7760963792172165,1,0.3808945030265986,0.7400020365423714,1,0.7836162466801736,0.6610539817865865,0,0.0,0.0,0,0,0,0,1,0
2783,048.jpeg,1,0,0,0,0,0.22092581481995052,0.0,0.5014883569720056,1.0000639994941989,1,0.44819676275554005,0.4386806202833668,1,0.35207187082620883,0.4441387814420343,1,0.46806150150718684,0.1927469636362481,1,0.2740682687356418,0.21701830532486605,1,0.4115204935050555,0.5504212643330325,1,0.3702591905074081,0.587578626523485,1,0.6000379974801309,0.13323515267697156,1,0.4025463508576389,0.10627574898161736,1,0.44887128251284375,0.6051980764447646,1,0.2806879976159729,0.5548702712148216,1,0.6185070401436202,0.4727864928295258,0,0.0,0.0,1,0.4162279983206546,0.7886878204905503,1,0.3019363194868769,0.6858318825809167,1,0.6861974404801439,0.5784975196734735,0,0.0,0.0,1,0.394884913014665,0.9354990255313095,1,0.2917424502600589,0.8180736829848055,1,0.6574119409422446,0.7040656914428277,0,0.0,0.0,0,0,0,0,1,0
2784,076.jpeg,1,0,0,0,0,0.2033763100882397,0.07695439021085876,0.44697027484348434,0.861072971264028,1,0.5887566217630991,0.3544916331835898,1,0.513784184010008,0.3577873205927939,1,0.6123987902118808,0.2669702745594743,1,0.45515229757851094,0.2894398016251114,1,0.5726020681010369,0.4011611575268818,1,0.5715082143910268,0.5059891707924606,1,0.36722072006067663,0.34035263474380206,0,0.0,0.0,1,0.5908012821426867,0.6192129865769876,1,0.4767534376696408,0.6190667101561381,0,0.0,0.0,1,0.38192868321758777,0.5200681589659509,1,0.5736097797188004,0.7391450194877319,1,0.5025807289753192,0.7819123526532636,0,0.0,0.0,1,0.4175711106250679,0.6268634671995336,1,0.58243887350164,0.8170878650361422,1,0.5376329559915963,0.9052966131180141,0,0.0,0.0,1,0.3894872592047462,0.7227488546773988,0,0,0,0,1,0
2785,077.jpeg,1,0,0,0,0,0.18334208623741474,0.09908833126561711,0.6363872873178862,0.7905335616987484,1,0.38206087316860543,0.31866579643479404,1,0.2760283084602342,0.3175620767401269,1,0.4965833884233539,0.16805049130569866,1,0.24039123626161069,0.16675188971414392,1,0.31111163953360665,0.36724229729308105,1,0.3540595679461765,0.47273318120190516,1,0.6324493782896906,0.49388346250964044,0,0.0,0.0,1,0.5180946183017389,0.5682130707647226,1,0.2932459633260493,0.5550366034697233,1,0.6166522735555402,0.5560176078913767,0,0.0,0.0,1,0.5203081926759613,0.6963628308818605,1,0.28439020848020036,0.6800898805832559,1,0.6127072477412309,0.6417947486951797,0,0.0,0.0,1,0.5412090405447968,0.8295935763278411,1,0.25145901913383467,0.7874802735988883,1,0.6265058109938704,0.7102606752876423,1,0.38606922156463774,0.6806959586027804,0,0,0,0,1,0
2786,131.jpeg,1,0,0,0,0,0.07720017242815554,0.0343516674422679,0.7586700278012086,0.9544982854138787,1,0.6632647641113929,0.27937794402540694,1,0.5667862837242191,0.27493557817993153,1,0.7277833049810953,0.16389343476921173,1,0.5657444931986028,0.1661365292880812,1,0.5913712140023654,0.3396442364264379,1,0.6586958136027669,0.4259483955218696,1,0.3394418533998599,0.31646159182372907,1,0.48263902947607057,0.3158006646903049,1,0.7249719669642137,0.6543917108872117,1,0.5643804272106907,0.5875668289634348,0,0.0,0.0,1,0.3570621003584786,0.617240124589143,0,0.0,0.0,1,0.6141567080815032,0.8271290276110869,1,0.5192227269087507,0.7682660371038887,1,0.4037458038722545,0.7793115780371612,1,0.5902108468054007,0.9186857043791011,1,0.6759292076851745,0.9623457599990597,1,0.5507232540979291,0.8293353773133036,1,0.39902031983179,0.8601809516072407,0,0,0,0,1,0
2787,154.jpeg,1,0,0,0,0,0.18364323351470127,0.0477626389737921,0.6070176963971099,0.7982239893147903,1,0.36035355534492586,0.20340179383851506,1,0.27442675535393285,0.1971822030488888,1,0.4141490611136432,0.09286616597120072,1,0.23829208292348963,0.09481189137451715,1,0.3024235572315802,0.24307994021187546,1,0.340692870294885,0.3104739337715494,1,0.6588669230887219,0.49200614850674496,1,0.5381065671186934,0.17126108479769567,1,0.3925164093659296,0.4166873365366892,0,0.0,0.0,1,0.5040421881393446,0.5260714994959995,0,0.0,0.0,1,0.4175994932055586,0.5507364852010813,0,0.0,0.0,1,0.5688110154512038,0.6499846802084717,0,0.0,0.0,1,0.3811057941725481,0.6324708597702138,1,0.5324055182803141,0.6416903929200759,1,0.5474960075390194,0.7532980841582548,0,0.0,0.0,0,0,0,0,1,0
2788,167.jpeg,1,0,0,0,0,0.354969832736823,0.24041909101834505,0.4082936800885675,0.527165284053976,1,0.48641067422942513,0.46171325064076263,1,0.4385822993948202,0.46210415117658904,1,0.47873695969130964,0.374412117648492,1,0.40206256658588124,0.404448472971828,1,0.46476063105378235,0.49846723469729004,1,0.43906217522687696,0.5333873766293806,1,0.6902219274632575,0.36857588329065777,1,0.5265110750534017,0.3826852956968474,1,0.4840317103442918,0.6049217611258595,1,0.4104947410966091,0.5993182137424047,1,0.671816707042062,0.5228783766723039,0,0.0,0.0,1,0.47804937185322416,0.6716247694182452,1,0.3898843812911711,0.6381295551310636,1,0.7252079684672794,0.5660243520744809,1,0.5922260074476338,0.5868847969916141,1,0.4665755227184342,0.7328488168000356,1,0.4141200980411918,0.6862579459313449,1,0.7365557003033864,0.6177092494524181,1,0.5697130164637636,0.6123261870738768,0,0,0,0,1,0
2789,171.jpeg,1,0,0,0,0,0.2569221130538935,0.14623281826560436,0.6509090807878662,0.7855195115513065,1,0.6555723921310407,0.48839467349177534,1,0.49948711174355914,0.46206157055732316,1,0.8420473852531069,0.3452983386242207,1,0.41703831473216857,0.2335913723890043,1,0.5461433223113136,0.5959677939328663,1,0.5768374687947666,0.6645605528165456,1,0.3559280505476784,0.3780624508517698,0,0.0,0.0,1,0.7558862821076096,0.619299797353358,1,0.47515349437475624,0.6328666838116142,0,0.0,0.0,1,0.34337967861775,0.613053632563104,1,0.7491003720170121,0.7219273170611168,1,0.44566339837055075,0.7382326170585247,0,0.0,0.0,1,0.3264492482940268,0.7217020861387309,1,0.7612478451068494,0.8324807139231656,1,0.49745622095042547,0.8594343201291929,1,0.6068429624966942,0.796447626718332,1,0.3378092264097422,0.8086069412381292,0,0,0,0,1,0
2790,174.jpeg,1,0,0,0,0,0.008781624249797115,0.009409778249083282,0.9590085286871066,0.9672815185981881,1,0.3219349497888288,0.5075245902691171,1,0.15804904729732702,0.49011058017816445,1,0.49821184817999037,0.2635996670855539,1,0.09126018910886884,0.25760728334841565,1,0.20687647450225322,0.601320039544257,1,0.3420778877024423,0.679134569957686,1,0.7192392205543668,0.387007346021026,0,0.0,0.0,1,0.6408113011976228,0.6001728376651124,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,0.5612054145107745,0.7796153287170504,1,0.2194282667684953,0.6965752216460952,1,0.851572731083937,0.6803339651531402,0,0.0,0.0,1,0.5042491539382806,0.9064694427048366,1,0.10823921395283902,0.8302070358267599,1,0.8743876358503888,0.8225829681949681,0,0.0,0.0,0,0,0,0,1,0
2791,190.jpeg,0,1,0,0,0,0.04379352137279466,0.12454406592583574,0.949406073499002,0.8669705163520501,1,0.9177898286709205,0.3371619618354214,1,0.8289949592730289,0.35294620611780286,1,0.9432637780373984,0.22339433188552696,1,0.7811118516378844,0.23113444597990473,1,0.898579298197137,0.4762401194295744,1,0.773336043972766,0.4898606203299861,1,0.1259017632024912,0.2025923319885217,1,0.6203862575721684,0.21242842094947895,0,0.0,0.0,1,0.6529154758452006,0.5554684679657578,0,0.0,0.0,1,0.14673643728966812,0.5607011685768966,1,0.5897984066258667,0.7455959220350867,1,0.6633489764350547,0.7620857114710978,1,0.19011296374448833,0.7425083597991592,1,0.10568982004536312,0.7489761788205933,1,0.5632467697643787,0.90230364047563,1,0.6929897748382462,0.9547528444025292,1,0.2338013712231101,0.8893532112641824,1,0.12936486345340611,0.9411522913079192,0,0,0,0,1,0
2792,196.jpeg,0,1,0,0,0,0.0,0.22835882090557683,0.8679815224038058,0.7188994804331398,1,0.7950492540070363,0.34425640461665347,1,0.7256172887819601,0.33869337049251863,1,0.8114039629889873,0.27267492314880276,1,0.7154060025450271,0.27235364528710754,1,0.7706246874299015,0.4463225231976051,1,0.7267613182386343,0.5166166935418054,1,0.15657347198051952,0.2878274278967984,1,0.5472007957082926,0.32476253750275064,0,0.0,0.0,1,0.5923287708245976,0.5840140120622374,0,0.0,0.0,1,0.20052812674999912,0.4897884875252197,1,0.543307523815938,0.767114679597388,1,0.6094821955419554,0.7765818352454673,1,0.23687387428078366,0.7236873727796618,1,0.1589157556559793,0.6796765909871397,1,0.5302398506540098,0.881820721079109,1,0.6252848568768455,0.9214095964747943,1,0.311138470037595,0.9037891189516252,1,0.1645505611990015,0.886020823573174,0,0,0,0,1,0
2793,199.jpeg,0,1,0,0,0,0.0037759775506562097,0.25313841525328123,0.9213972108474652,0.7180074245502298,1,0.18647185781347736,0.42573427229894145,1,0.07076715435775953,0.44448247155943393,1,0.2634318620067092,0.3853624441939318,1,0.04271739696868115,0.38979457686152513,1,0.10707069614015595,0.5811111714251613,1,0.24164101880675898,0.5793613788318173,1,0.801376214839726,0.3945841259452638,1,0.4255091720401807,0.32349254439277086,1,0.45748698872022425,0.6212011773675217,0,0.0,0.0,1,0.8347198350527757,0.5982996315258443,0,0.0,0.0,1,0.4114815219736518,0.8179144102624304,0,0.0,0.0,1,0.8646456730530293,0.7512904834177346,1,0.7687653099429087,0.7637174464018506,1,0.41091776047740336,0.9455585679424399,0,0.0,0.0,1,0.8875708430527207,0.8848692343229518,1,0.7496444611627076,0.8826011858884368,0,0,0,0,1,0
2794,203.jpeg,0,1,0,0,0,0.02925563537881117,0.22049495986483017,0.9322606104013995,0.662370778280201,0,0.0,0.0,1,0.8346129289707033,0.29534449204986324,0,0.0,0.0,1,0.7666452017984423,0.19966934555214533,1,0.9490575280555335,0.36286140102505926,1,0.7930188604453858,0.4254253875272926,1,0.12150725991400016,0.25726871029390996,1,0.5669121994859353,0.2647042579940543,0,0.0,0.0,1,0.6344876416602286,0.5750023619302348,0,0.0,0.0,1,0.20648013287956782,0.4760533304630127,1,0.5086919436397352,0.6848068753536679,1,0.6769218888125933,0.7079897866452359,1,0.11204636726602689,0.6130458562610352,1,0.1613477478458767,0.6801378237150008,1,0.4763084206126835,0.8016572703712276,1,0.7098897746160713,0.818026308311991,1,0.10435668445143932,0.7249348541326294,1,0.2116737607069041,0.8519854437659938,0,0,0,0,1,0
2795,215.jpeg,0,1,0,0,0,0.1712849856896569,0.15895007264678712,0.5804287085049725,0.6421802744444453,0,0.0,0.0,1,0.7202620298007598,0.6476575391340681,1,0.7422082449930569,0.5504355752353158,1,0.6882241463766289,0.563685021535512,1,0.7290942659951308,0.7604972235123733,1,0.6236326127958113,0.5996424796098,1,0.2189444783710018,0.19546071084622701,1,0.5357871499048754,0.20949073903765805,0,0.0,0.0,1,0.5557115735270526,0.5050612059406722,0,0.0,0.0,1,0.28297320836635775,0.44990976004993277,1,0.47452530791406294,0.6433169656913164,1,0.5562892047712653,0.6559792159066778,1,0.2654760279682263,0.6344275356291966,1,0.242924869033313,0.6142157033114605,1,0.461319250985144,0.7538859164003965,1,0.5757590260783849,0.7630392376537118,1,0.30186618154614575,0.7789926790202296,1,0.2494949902955145,0.7863311447733503,0,0,0,0,1,0
